HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.12472268772402835
0.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.719387273722527
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,3.0150031106838817
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.050447203876378986
-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.5614338114878163
-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.7841037163088046
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,4.109862559858691
-0.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.9993343779169501
0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.93449440186371
-0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.5469546016495257
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,22.332034799709938
0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,0.0,3.4360051863086607
-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2816488928621577
-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.8182680036857732
-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,0.0,3.7884293624788845
-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.1867206435762998
-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-2.4102044573644363
0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,4.063038237268127
0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,2.6862770285511277
0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,2.7120726414125254
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,2.93047289846524
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,19.001961440512343
1.0,1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,27.397038668505804
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-1.4344649376385203
-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.3815519744535263
1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,7.981740069651902
0.0,-0.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-1.7843526605921798
1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,5.614120392947819
0.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.406045197669063
1.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,20.97151852668545
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-5.247976390072813
1.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,17.057643227354706
1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,32.76751527734284
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,0.0,10.185886500059043
1.0,1.0,-0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,28.432891256831315
-0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.46226532634520584
0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,4.938932835847405
-0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.6585019417492903
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,9.801642925515743
0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,6.218365796953284
1.0,1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,21.017039717348236
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.15466323455592387
0.0,0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,5.562685659407422
-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.048404070085402706
0.0,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,3.194444958894008
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.02090966804580804
-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,1.071850589758514
0.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,18.04710897309398
0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,2.606684464652576
1.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,7.102379663724531
0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-1.2135536064452896
1.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,8.9263414264902
1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,16.86349169575448
1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.8819409528335302
0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.2859313605195272
-0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.1594078203714422
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.6447216382144516
-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.2645889392314091
1.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,18.074364210065553
0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,1.312733944852645
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,2.146815024893556
-0.0,-0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,2.004887814248447
-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,2.789252665978716
0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.6256520365375692
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,6.437560150024488
-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,1.24980241714274
0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,4.599608044327958
0.0,1.0,1.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,3.1460315716334804
0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,6.505762235539157
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.03316362586060053
1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,6.654807949778576
1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,9.11875525493495
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.7277946987830495
0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,4.92023463794979
0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,12.709748204371559
0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,1.90251545709278
0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,2.845544183849042
1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,19.041585959201942
-0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,4.927771859939196
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,9.254780121492454
-0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.03401337950181367
1.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,13.698159809462114
1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.068544534598143
0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,2.6099518934348778
-0.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,3.896907532647041
0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-2.316655874099193
0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,4.822882538370348
0.0,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.10340886334609983
0.0,0.0,0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.4540100258503594
-0.0,-0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.23346771996762872
0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.3871804935816431
1.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,12.42583648018184
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9581023238258206
1.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,9.80462965735378
0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,1.5849555866661595
-0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,2.4417510124901347
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1.780095811441054
0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,4.927967329728363
0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0060935793305035
0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,3.012234537092682
0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,1.5353194951515226
1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,8.629328572383729
0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-1.1750656195022986
0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,7.942327309900567
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.7500305978070652
1.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,2.763766837827828
1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2.204197188559238
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.3805695351486012
1.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,12.561255157690796
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.08796465022882444
-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.574707410586452
1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,4.77430771400716
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,3.825386242126154
-0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,3.4445866591062626
1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,46.0056904594916
1.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,14.952538313990518
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,2.95784419562413
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,2.4036931608904917
-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,2.271550347616047
-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,2.5571494531256405
0.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.43260887299816
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,5.283593778084499
1.0,1.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,10.867958549674325
1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.434958061351145
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.4028171570862897
0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,7.728248913156535
0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.17036771955160343
1.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.661285316460948
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.43274015281528905
0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3167391848257513
1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,27.069759411866077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,6.422737024346032
0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.7237294395683295
0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6808332530983745
-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.2858322954035146
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.37884986640819635
1.0,1.0,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,12.019635132655507
0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,1.494202337737061
1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,14.54776808456344
0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,7.609882065975726
0.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,2.304289355718959
0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.8361458024083973
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.05589695595610279
1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.267824343269275
-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,2.0653262295134924
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-1.8298550896457386
-0.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.2495825606256097
-0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,1.2014885100427697
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-2.044189167855064
1.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,8.419222400998114
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,5.338303212348759
0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,2.8551763067634135
-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.5184923420938835
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-1.1380223491892816
1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.919976133782642
0.0,0.0,0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.6717819871521822
-0.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.11801181281393486
0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,3.7959974175005105
0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,6.461487746537631
0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.08140511351254755
0.0,-0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.330235472046941
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5072415107117105
1.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.972573419265081
1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,6.805983470262453
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,2.566522113165107
1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,34.84129848401441
0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1038962909529764
0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,5.388024676457325
1.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,8.652371319047699
-0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-1.0574269845494333
1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,40.07948858601175
0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,4.445262829956361
0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-1.165385429054207
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-2.2167798290426726
1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,21.099439541567094
1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,10.79171951434616
1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.027873472706354
0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.6250699176155909
