HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
1.0,0.0,-1.0,0.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,6.216575362446622
1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,13.164143894885164
1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,12.717652245822714
1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,34.86471467925307
1.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.421239728211297
0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.04347922005475514
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-3.087130136926395
-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-2.665111699470413
0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,4.47678452746581
1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,5.9797942206596275
1.0,-0.0,1.0,0.0,1.0,-0.0,-1.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,36.22406909682131
1.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2.9449136754660006
-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,2.123167374672346
1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,39.079127519658556
-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,2.885225559833985
1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,8.10847065490223
0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4278112631532616
0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.8273124042588443
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.536651378022116
1.0,-0.0,0.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.950320532283111
0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.0,1.2587295682456852
0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.4333238538004565
1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,34.67442612852093
0.0,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.1663297218986344
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22759607552629554
0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.809696619543601
0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.2304211175477942
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.5289431128005865
1.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.307063432263311
0.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.373407939343433
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,9.513798527747742
-0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.1841560413573271
1.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,2.825084581076846
-0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.5741425877913241
0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5068174209722174
0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,2.37327600500236
0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,3.7629417316533798
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,-1.5615947179658571
1.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.521228729573178
-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.48008396311353063
-0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15706569581839944
0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,2.153852194099021
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,14.653967074257197
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,10.523143814127987
1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,9.696419797661845
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,11.649166174532281
0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,2.8748111613037923
1.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,3.617910717150259
0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0743005518675741
-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-1.3222197866428962
0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,6.094783667402248
0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.9230533514991744
1.0,-0.0,1.0,1.0,-0.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,11.149865685564576
1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,28.586266819669106
0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.011288114798632926
0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.7500198159767196
0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,8.276627627748054
1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,4.688546580272151
0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,4.221987688313517
1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,11.454317600239849
0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,4.991639905572055
0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,3.929298297440786
-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,5.518705729223984
1.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,34.99184655487175
0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,1.2349902971982272
1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,8.99490168051973
0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,14.035230476102626
-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.8351395533174569
1.0,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,3.4775455299157376
0.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.2936305424717409
-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,1.5959431361274825
1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,19.965841087214212
0.0,1.0,1.0,0.0,-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,2.08294365333478
0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,2.5189979409742986
-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0250158027414886
0.0,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.4099867240454298
0.0,-0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.865788402390002
-0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-5.462232127905664
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.5857101153829618
0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8320636883687702
-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.4609433383399391
0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.8666354133955277
0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,2.696651959318935
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.201065580756225
0.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,2.439229792986851
-0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-2.0266834034502472
1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,6.271917677960718
-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,2.7899031040470543
0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,1.9348161363464613
1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,9.747242783349616
1.0,-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,22.40736746014432
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,6.694573263022779
1.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6655017187278505
0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,2.623177097289153
-0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.7450160127140655
0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.197721492660782
0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.433027860557116
0.0,0.0,0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,4.9267200290997994
0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.8397429593048498
1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.12744333254064
1.0,-0.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,2.6710358351271117
0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,4.739121915521793
0.0,0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.436847610867501
0.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,12.682102199831013
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,4.334025095326513
0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.44047947687235994
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,3.963438886889662
0.0,0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,8.160608048197068
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,7.438451813205144
1.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,20.62038933393597
1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.730917727303535
0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,16.448161943514688
1.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,7.780209417823174
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,2.203210496033585
-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.8387921792777135
-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-1.0618335904631466
1.0,0.0,0.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,2.1813220632077073
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.3025173043799683
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.1012604527467612
-0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.262261434434738
0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,8.608297837055252
0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-1.4188403725433059
-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-2.8500373974050417
0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,21.21884998847302
0.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,2.1368404692845395
0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.4170828392403165
0.0,1.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,2.222805982285307
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6120427103373105
0.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.5857275851794452
0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,1.5613117511800372
0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0127143776334395
-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-1.5881982465453848
0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,1.240639604815899
1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,54.036660547868706
0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.430772502015624
1.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,30.436552769145646
0.0,-0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3069860873331507
0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30021093725600506
0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,4.139341039987111
0.0,0.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8643380341110651
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.844409216999427
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,7.14220142994096
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.609652855100244
1.0,0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,19.331358339371466
-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,-0.9069590523834542
-0.0,-0.0,0.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-2.583840208682492
0.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.12183374220833026
1.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.451570275154204
1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.1547626666449801
0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0907187725478233
-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.45681034465044196
-0.0,-0.0,1.0,2.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,1.2153523731953704
1.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,5.422040670885741
-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,2.857332911896356
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.0,16.21597396161421
0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,8.550302290086647
1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,22.472491386625457
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.4790343917804566
-0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.1413386098600822
0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,4.807633014016447
1.0,0.0,1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,24.158704851468134
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.2414667049587347
0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,11.649033629227366
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.9020373336377663
0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.5878802110388043
0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,2.2237079298316855
1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,18.71363675920979
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4866981320234913
0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.5340504670827049
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.654750916050382
1.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,6.782007819819677
1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,13.849290341514159
0.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,7.773911190483528
0.0,0.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,3.0710532053149917
0.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41726748034927524
1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.479354758824197
-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,-1.2556728874858674
0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,6.771159451683703
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,3.48488987688781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,4.2120191768397675
