OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,PERF
1.0,-0.0,1.0,-0.0,0.0,-1.0,2.0,0.0,1.0,-1.0,2.0,0.0,-2.0,0.0,3.0,-1.0,1.0,1.0,-3.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-1.0,3.0,1.0,1.0,-0.0,-1.0,1.0,2.0,-1.0,-0.0,-0.0,3.0,0.0,-1.0,-48.847521946799795
-1.0,-1.0,1.0,-2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,-3.0,-0.0,0.0,-1.0,2.0,-1.0,1.0,1.0,-0.0,1.0,-1.0,3.0,0.0,-1.0,-0.0,1.0,-1.0,-0.0,-0.0,2.0,-1.0,1.0,-1.0,-0.0,-2.0,1.0,1.0,0.0,-4.73176760873914
0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.0,-1.0,-0.0,-2.0,0.0,-2.0,-1.0,-0.0,-1.0,-1.0,-0.0,2.0,-1.0,0.0,2.0,0.0,2.0,-1.0,0.0,1.0,1.0,2.0,-1.0,2.0,-0.0,2.0,1.0,-1.0,-2.9179149860183013
-1.0,-3.0,-0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-0.0,2.0,0.0,-0.0,-1.0,-0.0,-1.0,-2.0,1.0,-2.0,1.0,-0.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,2.0,2.0,0.0,-0.0,-1.0,1.0,1.0,-0.0,-2.0,1.0,2.0,0.0,8.716773976855471
0.0,1.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,-1.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,-1.0,0.0,2.0,-1.0,-0.0,1.0,1.0,-0.0,0.0,-0.50431067352694
1.0,0.0,0.0,1.0,-0.0,-1.0,0.0,0.0,1.0,-2.0,-1.0,-0.0,-0.0,-0.0,0.0,-1.0,1.0,3.0,2.0,0.0,0.0,-3.0,-1.0,-0.0,0.0,0.0,1.0,-0.0,-1.0,-0.0,1.0,2.0,0.0,1.0,1.0,-1.0,2.0,0.0,0.0,9.989613457228492
-1.0,-1.0,3.0,-1.0,0.0,1.0,1.0,2.0,-0.0,-2.0,1.0,1.0,0.0,-3.0,-0.0,-2.0,-2.0,-2.0,-0.0,-0.0,-1.0,0.0,0.0,-3.0,-0.0,2.0,-0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,2.0,1.0,11.790153968526873
-0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,-1.0,-0.0,-2.0,1.0,2.0,-1.0,1.0,-1.0,-2.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,0.0,-0.0,-0.0,2.0,-0.0,1.0,-1.0,1.0,-0.0,-2.0,1.0,0.0,1.0,-1.0,50.115392483556505
-0.0,1.0,-1.0,-2.0,0.0,-1.0,2.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-0.0,-2.0,1.0,-0.0,-0.0,0.0,1.0,-1.0,-1.0,0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,2.0,-1.0,-1.0,1.0,-1.0,2.0,-0.0,35.93552130783702
1.0,1.0,0.0,-2.0,0.0,1.0,1.0,-2.0,-0.0,-2.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-0.0,-1.0,0.0,-1.0,-1.0,2.0,-0.0,-1.0,-2.0,-0.0,1.0,0.0,2.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0,-0.0,1.0,1.0,0.0,20.492251546974646
-1.0,0.0,0.0,1.0,0.0,0.0,-0.0,3.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,3.0,2.0,1.0,1.0,-0.0,-1.0,-1.0,3.0,1.0,-1.0,2.0,-2.0,-1.0,-1.0,2.0,1.0,-1.0,1.0,2.0,1.0,2.0,-0.0,-2.0,-25.49712895439782
-2.0,-1.0,2.0,2.0,0.0,-2.0,0.0,1.0,0.0,-1.0,1.0,-0.0,1.0,1.0,-0.0,-1.0,0.0,0.0,0.0,-1.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-0.0,-0.0,1.0,-2.0,2.0,-1.0,0.0,-0.0,1.0,-0.0,-1.0,-6.062007224378835
2.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,0.0,-2.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,2.0,-2.0,-3.0,1.0,-3.0,3.0,0.0,2.0,2.0,0.0,1.0,-1.0,-0.0,2.0,2.0,0.0,1.0,0.0,3.0,-1.0,-2.0,2.0,29.29445249296643
-1.0,0.0,0.0,-0.0,0.0,1.0,-1.0,-0.0,1.0,2.0,0.0,1.0,-1.0,-0.0,0.0,-3.0,2.0,-0.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,2.0,-1.0,8.669667141569766
-1.0,-0.0,-0.0,-1.0,0.0,1.0,0.0,0.0,-0.0,0.0,-2.0,-0.0,-1.0,-3.0,-2.0,-3.0,-0.0,0.0,1.0,1.0,1.0,-2.0,-1.0,-0.0,-1.0,-1.0,1.0,-2.0,1.0,1.0,0.0,-1.0,2.0,-1.0,-1.0,-0.0,1.0,1.0,-0.0,29.14032443485639
-0.0,-1.0,2.0,1.0,-0.0,-0.0,-0.0,3.0,1.0,0.0,2.0,1.0,-1.0,1.0,1.0,-0.0,2.0,-1.0,-0.0,1.0,-0.0,-2.0,-1.0,-1.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,2.0,2.0,-1.0,1.0,-2.0,-23.08766876431627
2.0,-1.0,1.0,0.0,0.0,-1.0,2.0,-0.0,-0.0,0.0,2.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,1.0,-2.0,-0.0,1.0,-0.0,-1.0,1.0,-1.0,-1.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,1.0,-2.0,-0.0,-0.0,1.0,0.0,9.958733557285584
-1.0,2.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,-0.0,0.0,-0.0,-1.0,0.0,-0.0,2.0,2.0,1.0,2.0,-0.0,1.0,-0.0,-1.0,2.0,-0.0,0.0,-1.0,1.0,-0.0,-1.0,0.0,-0.0,1.0,-1.0,16.15803799568207
-1.0,-2.0,2.0,-2.0,-0.0,2.0,1.0,1.0,0.0,-2.0,2.0,-2.0,-0.0,2.0,-0.0,-1.0,1.0,1.0,2.0,2.0,-3.0,0.0,-1.0,0.0,-1.0,1.0,0.0,2.0,1.0,0.0,-0.0,-1.0,-0.0,1.0,1.0,-2.0,2.0,-0.0,1.0,-8.661368644459326
-0.0,-2.0,1.0,-1.0,-0.0,2.0,-1.0,1.0,0.0,2.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-2.0,-2.0,-1.0,2.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,2.0,2.0,0.0,0.0,-1.0,25.079973981520787
-3.0,-0.0,-1.0,0.0,-0.0,-1.0,-1.0,3.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-4.0,-1.0,-2.0,-1.0,1.0,-3.0,-1.0,0.0,2.0,-0.0,1.0,-0.0,1.0,-1.0,0.0,-0.0,2.0,-1.0,2.0,2.0,-1.0,0.0,-1.0,9.547215391540988
0.0,2.0,1.0,2.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-0.0,-0.0,-3.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,-2.0,0.0,-1.0,1.0,1.0,-1.0,2.0,0.0,-1.0,1.0,-0.0,-0.0,1.0,-1.0,2.0,1.0,1.0,0.0,-0.0,1.0,-6.857176364812546
1.0,2.0,-1.0,2.0,-0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,2.0,1.0,-2.0,-1.0,0.0,-2.0,-1.0,1.0,1.0,-1.0,2.0,0.0,1.0,1.0,-1.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,1.0,1.0,0.0,-0.0,-1.0,5.909609850599687
1.0,-1.0,-2.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,-1.0,-1.0,-2.0,1.0,-0.0,1.0,-0.0,-0.0,-1.0,2.0,-0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,-0.0,-1.0,-0.0,2.0,2.0,2.0,-0.0,0.0,0.0,1.0,-0.0,1.0,17.335512619686156
0.0,-2.0,1.0,-1.0,-0.0,1.0,-1.0,-1.0,-2.0,-1.0,-0.0,-2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-2.0,-0.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,3.0,-1.0,-2.0,1.0,-16.576889966791594
0.0,-2.0,-0.0,-2.0,-0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-2.0,1.0,-0.0,1.0,-0.0,-2.0,-1.0,0.0,1.0,3.0,-0.0,1.0,-0.0,-1.0,2.0,0.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,0.0,-1.0,-1.0,3.0,-1.0,4.125863568069347
-0.0,-1.0,0.0,-0.0,-0.0,0.0,-1.0,-2.0,-0.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,-0.0,-1.0,-1.0,1.0,-1.0,1.0,-4.0,0.0,-0.0,1.0,1.0,1.0,-0.0,2.0,-0.0,-1.0,-1.0,1.0,0.0,-0.0,0.0,2.0,-1.0,-0.0,-15.892808303002248
-1.0,0.0,0.0,-2.0,-0.0,0.0,1.0,-1.0,0.0,-0.0,-1.0,-1.0,2.0,2.0,-2.0,-0.0,3.0,0.0,2.0,-0.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-0.0,1.0,-0.0,-1.0,-1.0,1.0,-0.0,1.0,-1.0,1.0,1.0,-1.0,-4.425586849103155
0.0,-1.0,1.0,-2.0,-0.0,-0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,1.0,-3.0,-0.0,-3.0,-1.0,2.0,0.0,1.0,-0.0,-0.0,2.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,2.0,-11.439136035510494
-1.0,-1.0,-1.0,2.0,0.0,-3.0,0.0,-2.0,-1.0,-2.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,2.0,0.0,2.0,2.0,-1.0,1.0,1.0,2.0,2.0,0.0,1.0,-1.0,2.0,0.0,-0.0,-0.0,2.0,-1.0,2.0,2.0,-1.0,0.0,-6.200163678007875
-0.0,2.0,-1.0,1.0,0.0,0.0,-2.0,-1.0,-0.0,2.0,1.0,-2.0,1.0,1.0,-0.0,-0.0,1.0,-1.0,1.0,3.0,-0.0,1.0,2.0,2.0,-2.0,-0.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,1.0,-2.0,-0.0,1.0,-1.0,1.0,9.158904506573066
1.0,-1.0,-2.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,-2.0,0.0,0.0,1.0,-0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-0.0,-1.0,-2.0,0.0,-1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-1.0,-1.0,-2.0,2.0,1.0,19.157045916944586
1.0,-2.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,-1.0,-0.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,-0.0,1.0,0.0,-2.0,1.0,1.0,-0.0,2.0,1.0,1.0,0.0,-0.0,1.0,1.0,0.0,-1.0,1.0,1.0,-0.0,1.0,6.523999858840586
0.0,1.0,-1.0,-2.0,0.0,0.0,1.0,-2.0,0.0,-1.0,-3.0,1.0,3.0,1.0,-0.0,2.0,-1.0,0.0,-1.0,-1.0,-3.0,3.0,-0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-9.499551026916532
-1.0,-1.0,0.0,-3.0,-0.0,1.0,2.0,3.0,0.0,1.0,-0.0,-1.0,-0.0,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,2.0,0.0,-0.0,-3.0,-0.0,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,2.0,1.0,-1.0,-1.0,0.0,46.508367085102776
0.0,1.0,2.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,2.0,0.0,-0.0,0.0,1.0,-1.0,2.0,-3.0,1.0,1.0,-0.0,-1.0,-0.0,1.0,0.0,1.0,1.0,3.0,0.0,-3.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,-0.0,23.55631952935763
0.0,-0.0,-2.0,-3.0,0.0,0.0,1.0,-1.0,-0.0,1.0,-0.0,0.0,-2.0,-2.0,-0.0,-2.0,-0.0,2.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-2.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.0,1.0,0.0,-2.0,1.0,3.0,0.0,16.60349124403325
-2.0,-2.0,2.0,-0.0,-0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-0.0,-1.0,-1.0,0.0,0.0,-2.0,2.0,-1.0,2.0,-0.0,-1.0,0.0,0.0,-0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-1.0,-1.3931271675154617
-1.0,-1.0,-1.0,2.0,-0.0,-1.0,-3.0,0.0,-1.0,0.0,-1.0,-3.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-0.0,1.0,2.0,0.0,1.0,-1.0,-0.0,2.0,0.0,1.0,0.0,1.0,-0.0,-1.0,1.0,2.0,3.775648975269183
0.0,-2.0,0.0,-1.0,0.0,0.0,1.0,1.0,-2.0,3.0,3.0,1.0,-2.0,-0.0,-1.0,-1.0,-1.0,2.0,1.0,-0.0,1.0,-1.0,1.0,3.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,2.0,-0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-0.0,-23.181374702390038
0.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,0.0,0.0,-0.0,2.0,-0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,1.0,-1.0,-17.237660850487437
-1.0,0.0,-1.0,1.0,0.0,1.0,-3.0,-1.0,-3.0,-1.0,0.0,-2.0,-1.0,-0.0,1.0,-2.0,-1.0,1.0,0.0,1.0,-0.0,-0.0,3.0,3.0,-0.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-0.0,-2.0,2.0,2.0,-23.025225478375937
-0.0,-0.0,-0.0,3.0,0.0,-1.0,-1.0,-1.0,-0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,-0.0,2.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-0.0,2.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.1169375318493573
1.0,-1.0,-3.0,-3.0,-0.0,1.0,-0.0,1.0,1.0,-1.0,-1.0,-1.0,-0.0,2.0,0.0,-1.0,0.0,1.0,-1.0,-2.0,-0.0,2.0,2.0,1.0,1.0,1.0,-0.0,-1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,-1.0,-2.0,20.95405378174978
1.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,-0.0,0.0,0.0,-1.0,-1.0,-0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,-0.0,-3.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-2.0,0.0,2.0,-0.0,-1.0,26.82565009081474
2.0,1.0,-0.0,2.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,3.0,-1.0,-2.0,0.0,1.0,-4.0,-3.0,-2.0,-1.0,1.0,0.0,-2.0,1.0,1.0,2.0,0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,3.0,-2.0,-14.244130581747521
1.0,-0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-0.0,-2.0,2.0,2.0,-1.0,2.0,1.0,-1.0,1.0,-2.0,1.0,0.0,0.0,-1.0,4.0,2.0,1.0,1.0,-0.0,1.0,-0.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,1.0,1.0,2.0,2.8395237735067136
0.0,1.0,-1.0,-1.0,0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,-1.0,-2.0,-2.0,-0.0,3.0,1.0,0.0,1.0,-1.0,-2.0,-0.0,3.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-25.89042440552044
-1.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,3.0,-0.0,2.0,-0.0,2.0,3.0,-1.0,-0.0,-0.0,-2.0,-1.0,-0.0,0.0,-0.0,2.0,-0.0,0.0,-2.0,2.0,-0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,18.990816250035063
-0.0,0.0,1.0,-0.0,-0.0,2.0,-0.0,-1.0,1.0,2.0,0.0,2.0,-1.0,1.0,2.0,-1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,2.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,2.0,-2.0,1.0,-0.0,-8.8706384046302
1.0,-0.0,-1.0,-0.0,-0.0,0.0,-1.0,-1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,2.0,1.0,-1.0,-0.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,-1.0,2.0,1.0,-0.0031092169657629806
-1.0,-0.0,-2.0,-1.0,-0.0,-2.0,0.0,-1.0,0.0,1.0,-1.0,4.0,0.0,1.0,-1.0,-1.0,1.0,-0.0,1.0,-0.0,-1.0,-1.0,-2.0,-1.0,-1.0,-0.0,2.0,0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,0.0,2.0,1.0,0.0,-2.0,-21.236386248330824
0.0,-3.0,0.0,1.0,0.0,-2.0,0.0,1.0,-1.0,-0.0,-0.0,-2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,-1.0,-3.0,-2.0,-2.0,-1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,2.0,0.0,1.0,-1.0,0.0,0.0,10.36366389387332
-1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,0.0,2.0,-0.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,-1.0,-5.560541805655969
-1.0,1.0,1.0,2.0,-0.0,-0.0,-1.0,0.0,0.0,1.0,-0.0,0.0,-1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,2.0,-0.0,-0.0,0.0,-17.315863372027547
0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-1.0,-0.0,-1.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-2.0,-0.0,-0.0,0.0,1.0,-0.0,2.0,-0.0,-1.0,-0.0,0.0,0.0,-1.0,3.0,-1.0,-1.0,0.0,-0.9137050894337572
1.0,0.0,-1.0,-0.0,0.0,-1.0,1.0,-0.0,-0.0,2.0,1.0,1.0,-1.0,-0.0,1.0,1.0,0.0,-1.0,-3.0,1.0,-0.0,-1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,2.0,-0.0,0.0,0.0,1.0,0.0,-0.0,11.218016579971659
0.0,-3.0,-0.0,-1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-1.0,2.0,1.0,-1.0,-2.0,1.0,-0.0,-1.0,-3.0,1.0,-0.0,-0.0,1.0,-0.0,2.0,0.0,-0.0,0.0,-0.0,1.0,-1.0,1.0,-1.0,0.0,-0.0,25.380729326496912
-0.0,-1.0,-2.0,-2.0,0.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-4.0,-1.0,-0.0,-0.0,2.0,-0.0,0.0,0.0,-2.0,-2.0,1.0,1.0,1.0,-1.0,-0.0,1.0,-1.0,2.0,1.0,-1.0,-0.0,1.0,0.0,-0.0,-2.0,1.0,0.0,1.0,13.818637079005429
-1.0,-2.0,0.0,-0.0,0.0,-2.0,2.0,-1.0,-1.0,2.0,-0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-0.0,1.0,-0.0,2.0,-1.0,-2.0,0.0,-0.0,1.0,0.0,1.0,-2.0,0.0,2.0,-1.0,1.0,-0.0,0.0,1.0,-1.0,0.0,2.0,-9.163765068829305
-1.0,0.0,1.0,2.0,0.0,-1.0,2.0,-1.0,-1.0,-3.0,0.0,1.0,0.0,-2.0,2.0,-0.0,-1.0,0.0,2.0,-1.0,1.0,-1.0,1.0,-0.0,3.0,1.0,1.0,1.0,2.0,-0.0,-0.0,0.0,-0.0,2.0,-1.0,1.0,1.0,1.0,-0.0,-9.047884890329826
0.0,-0.0,-1.0,-1.0,-0.0,1.0,-1.0,-3.0,1.0,0.0,-1.0,-1.0,-2.0,1.0,-1.0,2.0,-1.0,0.0,-0.0,1.0,-0.0,1.0,1.0,0.0,2.0,2.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-1.0,2.0,-1.0,1.0,1.0,0.0,-1.0,-5.048001960032689
-1.0,1.0,0.0,0.0,1.0,-0.0,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,4.0,-0.0,0.0,-1.0,1.0,-0.0,1.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,1.0,-1.0,1.0,1.0,-0.0,-1.0,42.59437833548065
-2.0,0.0,1.0,0.0,-0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,3.0,1.0,-0.0,-1.0,1.0,1.0,2.0,1.0,1.0,0.0,-1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,-1.0,36.67453767505355
0.0,-1.0,-1.0,1.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-2.0,2.0,2.0,-1.0,0.0,2.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-0.0,1.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,-1.0,2.0,1.0,-3.595418828839443
0.0,-2.0,-1.0,-0.0,0.0,-1.0,-0.0,1.0,-0.0,-0.0,2.0,-2.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,1.0,-3.0,1.0,-0.0,1.0,1.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.79199962074075
-2.0,1.0,1.0,0.0,-0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,-2.0,-0.0,1.0,-0.0,-2.0,1.0,-0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,0.0,-0.0,0.0,0.0,18.24116679262761
-1.0,-1.0,1.0,-1.0,-0.0,-0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.0,0.0,-0.0,-2.0,1.0,1.0,-1.0,0.0,1.0,-2.0,-1.0,-1.0,-1.0,3.0,1.0,1.0,-0.0,-1.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,-13.100616426974902
0.0,-1.0,-0.0,-1.0,0.0,2.0,-0.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,1.0,-0.0,0.0,1.0,-1.0,3.0,0.0,-1.0,1.0,-0.0,-2.0,3.0,-1.0,-2.0,0.0,2.0,-0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-0.0,-0.9781622182132803
0.0,1.0,-2.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-2.0,1.0,-0.0,-1.0,-0.0,1.0,-1.0,2.0,0.0,1.0,-0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,1.0,1.0,-2.0,10.360616522478841
1.0,-0.0,-1.0,-1.0,-0.0,-1.0,1.0,0.0,-1.0,-1.0,-0.0,1.0,1.0,2.0,2.0,0.0,1.0,-1.0,-2.0,-1.0,2.0,-2.0,-1.0,-0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,-0.0,1.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,18.59128935891258
0.0,2.0,3.0,-0.0,-0.0,2.0,1.0,1.0,1.0,3.0,-1.0,-0.0,-1.0,-1.0,1.0,-3.0,0.0,1.0,-0.0,1.0,2.0,-0.0,-1.0,-0.0,-1.0,0.0,2.0,-1.0,-0.0,-0.0,1.0,2.0,-0.0,1.0,2.0,-1.0,1.0,1.0,2.0,-4.858581123089206
2.0,-2.0,1.0,-0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,3.0,-0.0,1.0,2.0,-2.0,-1.0,-2.0,-0.0,-4.0,-0.0,-2.0,1.0,1.0,1.0,0.0,1.0,-1.0,3.0,2.0,1.0,-1.0,0.0,2.0,-0.0,-0.0,0.0,1.0,-0.0,-1.0,29.618389732094343
