Linear1D,Blocksize,bs_64x1,bs_64x2,Array2D,bs_128x8,bs_128x1,bs_128x2,CUDA,bs_256x1,bs_256x2,bs_64x4,bs_128x4,bs_32x4,OpenCL,Ldg,Linear2D,bs_64x16,TextureMemory,bs_32x2,bs_32x32,bs_32x1,LocalMemory,bs_512x1,bs_32x16,bs_512x2,bs_1024x1,bs_64x8,bs_32x8,API,bs_256x4,pixelPerThread,padding,performance
-1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-1.0,1.0,-1.0,-0.0,-1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,-2.0,2.0,-2.0,0.0,-0.0,0.0,-0.0,-1.0,1.0,2.0,-1.0,293.0,41.36509623229504
2.0,1.0,-1.0,-2.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,1.0,0.0,2.0,-2.0,-1.0,-0.0,1.0,-0.0,2.0,-1.0,1.0,0.0,1.0,-315.0,91.62517849445342
-2.0,1.0,-3.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-4.0,1.0,2.0,-1.0,1.0,2.0,0.0,-0.0,-1.0,3.0,0.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,3.0,0.0,1.0,0.0,-2.0,-982.0,57.45575009226799
1.0,1.0,-0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,4.0,-568.0,16.587899364233017
-0.0,1.0,-0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-2.0,2.0,1.0,1.0,-1.0,0.0,-0.0,1.0,0.0,1.0,-2.0,-1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-1.0,76.0,-1.8873523933067917
1.0,1.0,3.0,-2.0,-0.0,-0.0,0.0,-1.0,1.0,0.0,0.0,-0.0,-1.0,-0.0,0.0,2.0,-2.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-5.0,515.0,80.64065576195716
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-3.0,1.0,0.0,2.0,0.0,0.0,2.0,-0.0,-1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-3.0,1.0,-0.0,9.0,-657.0,37.46665185749531
2.0,1.0,2.0,0.0,0.0,-0.0,-0.0,-3.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,-162.0,31.98479418516159
1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-0.0,-2.0,3.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,2.0,-1.0,1.0,0.0,0.0,-2.0,1.0,1.0,0.0,3.0,-753.0,7.17539800748229
0.0,1.0,-1.0,2.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-2.0,-0.0,-0.0,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,-1.0,719.0,13.768212227225304
1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,1.0,-3.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,-19.0,67.11469702363014
1.0,1.0,2.0,-0.0,0.0,0.0,0.0,1.0,3.0,-0.0,-2.0,0.0,-1.0,-0.0,-2.0,-2.0,-0.0,-0.0,-2.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,2.0,-1.0,-1.0,1.0,0.0,11.0,-590.0,47.65422764182091
-0.0,1.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.0,1.0,-0.0,1.0,2.0,0.0,0.0,-0.0,0.0,1.0,-1.0,1.0,-0.0,8.0,643.0,89.74934510827065
-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-2.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,-1.0,2.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-3.0,1.0,-0.0,-8.0,1014.0,128.19874613523484
1.0,1.0,-1.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,-0.0,1.0,-0.0,2.0,1.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-98.0,116.05748152732849
-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0,-0.0,-0.0,2.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-2.0,1.0,0.0,8.0,1.0,-40.26324599325657
-1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-1.0,1.0,-0.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,660.0,20.143510954976083
1.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,2.0,-1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,-0.0,-2.0,-2.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,-576.0,-23.039723074734212
2.0,1.0,-1.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-1.0,-0.0,-0.0,-1.0,3.0,-2.0,-0.0,-0.0,0.0,2.0,1.0,1.0,0.0,4.0,547.0,38.018382940292355
0.0,1.0,-1.0,-3.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,3.0,1.0,1.0,0.0,-0.0,-11.0,94.57741582870483
-1.0,1.0,3.0,-0.0,1.0,0.0,-0.0,-2.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-2.0,0.0,0.0,0.0,3.0,-0.0,-0.0,0.0,-1.0,-1.0,1.0,-0.0,10.0,-723.0,100.43752560257911
1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-1.0,1.0,1.0,-2.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,4.0,-867.0,59.392123010158535
0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-2.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-2.0,1.0,0.0,-3.0,-1936.0,18.986236897706984
-1.0,1.0,-0.0,-1.0,-0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,-1.0,1.0,0.0,2.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,3.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-8.0,-670.0,31.116525639295578
0.0,1.0,2.0,-1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,0.0,-1.0,1.0,1.0,-0.0,-1.0,-510.0,36.78984573304653
2.0,1.0,1.0,1.0,-0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,2.0,-1.0,0.0,-0.0,-1.0,0.0,0.0,-0.0,0.0,1.0,-2.0,1.0,0.0,-6.0,559.0,7.997582834362984
1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-3.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-2.0,0.0,1.0,0.0,-3.0,-931.0,28.90739567577839
3.0,1.0,-1.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-0.0,-1.0,-2.0,0.0,1.0,-0.0,-0.0,2.0,-0.0,-1.0,-0.0,0.0,0.0,-0.0,1.0,1.0,0.0,5.0,1355.0,20.86616162419319
-2.0,1.0,-1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,1.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-2.0,-1.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,1.0,-0.0,-2.0,453.0,6.961877724677324
-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-2.0,1.0,0.0,0.0,-1.0,-0.0,-1.0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-6.0,-400.0,99.58764040231705
-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-2.0,-0.0,0.0,3.0,1.0,0.0,0.0,0.0,-1.0,-0.0,1.0,-0.0,-3.0,1054.0,122.43576416492462
-0.0,1.0,-1.0,2.0,-0.0,-0.0,0.0,-3.0,-1.0,-0.0,1.0,0.0,-1.0,0.0,1.0,1.0,-2.0,0.0,0.0,1.0,0.0,3.0,2.0,-1.0,-0.0,-0.0,1.0,-2.0,0.0,1.0,0.0,-3.0,1127.0,121.70476162433624
1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-1.0,2.0,0.0,-0.0,-1.0,-0.0,0.0,-1.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,-7.0,240.0,-20.392319816946983
1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-2.0,1.0,-2.0,1.0,-0.0,-0.0,3.0,-0.0,-1.0,-1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,4.0,54.0,34.00292008042336
0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-2.0,1.0,2.0,1.0,-0.0,-0.0,1.0,-0.0,-1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,-7.0,861.0,63.99681885480881
1.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,-0.0,1.0,-0.0,-1.0,-1.0,-0.0,1.0,-2.0,-0.0,-1.0,-1.0,-0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,-10.0,1119.0,53.967005767822265
-2.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-9.0,-599.0,60.571524143218994
-0.0,1.0,1.0,2.0,0.0,-0.0,-0.0,0.0,2.0,0.0,1.0,1.0,-0.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,-2.0,0.0,-1.0,1.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,1.0,-0.0,1.0,200.0,13.436890567541122
-0.0,1.0,-1.0,-1.0,-0.0,-0.0,-0.0,2.0,1.0,-0.0,-2.0,0.0,1.0,3.0,-0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,-2.0,1.0,-0.0,-4.0,199.0,4.202098345682025
-0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,2.0,1.0,-3.0,1.0,-1.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-2.0,0.0,0.0,0.0,2.0,-1.0,1.0,0.0,-4.0,-288.0,48.95235762476921
-0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,-0.0,2.0,0.0,0.0,-1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-2.0,-180.0,119.73576257467269
-0.0,1.0,2.0,-0.0,-0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,2.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-4.0,-4.0,116.94554231643677
-2.0,1.0,-0.0,-1.0,-0.0,0.0,0.0,-1.0,-1.0,-0.0,1.0,0.0,-1.0,1.0,2.0,-0.0,1.0,0.0,-1.0,2.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,-2.0,1.0,1.0,-0.0,1.0,-476.0,73.75302278995514
1.0,1.0,-2.0,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,-0.0,0.0,-1.0,-2.0,-1.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,1.0,0.0,1.0,1.0,3.0,1.0,-0.0,-10.0,-694.0,85.70905119657516
-1.0,1.0,1.0,-1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,2.0,-3.0,1.0,0.0,4.0,-477.0,72.05734372973443
-2.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-1.0,0.0,0.0,-0.0,-1.0,-2.0,2.0,1.0,0.0,0.0,-1.0,-0.0,0.0,1.0,2.0,-1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-7.0,-59.0,116.70892134189606
0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-0.0,1.0,0.0,2.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-5.0,-816.0,44.61316823244095
1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-1.0,1.0,0.0,-2.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,2.0,0.0,1.0,-0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,855.0,19.098231955170633
0.0,1.0,-1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-1.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,-2.0,1011.0,-10.13138906955719
1.0,1.0,-2.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.0,-0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,-1.0,-782.0,48.4072588199377
1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-0.0,0.0,-2.0,-1.0,-0.0,0.0,2.0,-2.0,-1.0,1.0,0.0,10.0,-1065.0,29.111387442350388
-1.0,1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,1.0,-1.0,2.0,-0.0,-0.0,2.0,0.0,-1.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,8.0,72.77562312483788
0.0,1.0,0.0,2.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-1.0,-0.0,-2.0,-1.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,-1.0,-2.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-3.0,-678.0,-95.42252062082291
1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.0,1.0,-0.0,15.0,-1435.0,24.070823888480664
-0.0,1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-0.0,-0.0,2.0,0.0,0.0,2.0,1.0,1.0,-2.0,0.0,-1.0,-2.0,-0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,8.0,-583.0,80.73424594044685
0.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.0,-1.0,0.0,1.0,-1.0,0.0,-0.0,1.0,0.0,1.0,-2.0,1.0,0.0,2.0,1.0,-0.0,-0.0,-0.0,-1.0,2.0,1.0,-0.0,-1.0,1257.0,73.68156276345253
0.0,1.0,-1.0,1.0,-0.0,-0.0,0.0,-1.0,1.0,0.0,1.0,-0.0,2.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-3.0,1.0,-0.0,4.0,756.0,66.36801818966866
2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,2.0,0.0,-4.0,0.0,1.0,2.0,-1.0,-3.0,0.0,-0.0,-1.0,0.0,0.0,-0.0,-1.0,-2.0,-0.0,0.0,0.0,2.0,-0.0,1.0,0.0,-8.0,1307.0,-21.195359170734882
-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.0,2.0,-0.0,-1.0,-0.0,-1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-1.0,-2.0,1.0,-0.0,5.0,1041.0,55.43889158964157
-2.0,1.0,0.0,0.0,0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,2.0,-1.0,-0.0,-1.0,-2.0,-0.0,-1.0,3.0,1.0,-0.0,-0.0,-0.0,0.0,-1.0,1.0,-0.0,-4.0,-433.0,74.4240579712391
2.0,1.0,-0.0,-1.0,1.0,-0.0,0.0,-1.0,0.0,-0.0,0.0,3.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,-0.0,-2.0,0.0,1.0,1.0,4.0,315.0,4.793173971697688
-1.0,1.0,2.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,1.0,-0.0,-1.0,2.0,-0.0,-1.0,1.0,0.0,2.0,2.0,-1.0,-0.0,0.0,-0.0,-1.0,-2.0,1.0,1.0,-3.0,609.0,67.07190098881722
-1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-1.0,2.0,-0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,0.0,-1.0,-0.0,-0.0,0.0,3.0,1.0,-0.0,-0.0,-0.0,1.0,-2.0,1.0,0.0,2.0,-141.0,71.00743813157082
-1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,0.0,-0.0,0.0,-1.0,2.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-1.0,-1.0,-0.0,-0.0,-0.0,0.0,-1.0,1.0,-0.0,-0.0,-228.0,10.917606247067452
-2.0,1.0,-1.0,-0.0,0.0,0.0,0.0,-1.0,0.0,-0.0,2.0,0.0,-1.0,-0.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-0.0,1.0,-1.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-2.0,-188.0,75.47771652817725
-1.0,1.0,-1.0,0.0,-0.0,-0.0,-0.0,-2.0,-0.0,0.0,2.0,2.0,-0.0,-1.0,1.0,1.0,-1.0,-0.0,-1.0,-1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,2.0,301.0,92.93206948280334
1.0,1.0,-2.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,2.0,1.0,-2.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-2.0,-516.0,-0.2555794485798106
0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,2.0,-0.0,1.0,-2.0,-0.0,-0.0,-2.0,2.0,0.0,-4.0,-2.0,0.0,0.0,-0.0,1.0,-1.0,1.0,0.0,3.0,274.0,-43.94139784038067
0.0,1.0,-1.0,0.0,0.0,0.0,2.0,-1.0,2.0,0.0,-0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,-0.0,0.0,-0.0,-2.0,-0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-0.0,5.0,923.0,10.818618883192539
1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-2.0,1.0,1.0,0.0,-0.0,-0.0,0.0,0.0,-2.0,1.0,0.0,-0.0,2.0,-0.0,-1.0,-1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-3.0,189.0,8.67603318542242
-1.0,1.0,2.0,-1.0,-0.0,-0.0,-0.0,-2.0,2.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-0.0,1.0,-1.0,1.0,-2.0,-0.0,2.0,0.0,1.0,-0.0,1.0,0.0,-4.0,-161.0,124.06680004835128
2.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,2.0,0.0,-3.0,0.0,-1.0,-0.0,-1.0,-2.0,0.0,0.0,1.0,-0.0,-0.0,-1.0,2.0,1.0,0.0,0.0,-0.0,1.0,-1.0,1.0,0.0,3.0,-578.0,11.344421481341124
-1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,5.0,-423.0,38.48673066198826
1.0,1.0,1.0,2.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,-0.0,-6.0,200.0,25.17268335610628
-0.0,1.0,-1.0,-1.0,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-0.0,1.0,0.0,2.0,-1079.0,37.984658606648445
-2.0,1.0,-3.0,2.0,-0.0,0.0,0.0,-1.0,-0.0,-0.0,-2.0,-0.0,1.0,-0.0,1.0,-1.0,0.0,0.0,-2.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,0.0,5.0,91.0,21.875144590735434
-0.0,1.0,-1.0,-1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,-0.0,0.0,2.0,0.0,1.0,-2.0,-1.0,-0.0,-0.0,-0.0,-0.0,-2.0,1.0,-0.0,12.0,57.0,4.06488232858479
-1.0,1.0,-1.0,0.0,-0.0,0.0,-0.0,2.0,-0.0,-0.0,1.0,0.0,-1.0,2.0,1.0,1.0,-1.0,-0.0,-1.0,-1.0,-0.0,-0.0,2.0,0.0,0.0,-0.0,-0.0,-0.0,-1.0,1.0,-0.0,1.0,304.0,58.251020513772964
-0.0,1.0,2.0,-0.0,0.0,0.0,0.0,-3.0,-1.0,-0.0,1.0,0.0,-2.0,-2.0,2.0,1.0,0.0,0.0,1.0,-1.0,0.0,2.0,-1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-12.0,215.0,103.55932899713517
0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,0.0,-2.0,-2.0,-0.0,0.0,-2.0,1.0,0.0,-0.0,-0.0,0.0,1.0,2.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-2.0,-643.0,119.99408918619156
-0.0,1.0,-1.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,0.0,-1.0,0.0,-0.0,-0.0,2.0,-1.0,0.0,-0.0,-1.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0,0.0,0.0,1.0,2.0,1.0,-0.0,0.0,559.0,-20.30079376578331
0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,2.0,2.0,-1.0,0.0,2.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,9.0,575.0,16.572707571685314
-1.0,1.0,-2.0,-1.0,0.0,0.0,-0.0,-1.0,0.0,-0.0,2.0,0.0,-2.0,1.0,1.0,-1.0,2.0,-0.0,1.0,-1.0,-0.0,1.0,3.0,1.0,1.0,-0.0,0.0,2.0,0.0,1.0,0.0,-7.0,-624.0,115.58881695747375
0.0,1.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-1.0,0.0,-2.0,1.0,0.0,-1.0,-1.0,-0.0,2.0,-3.0,0.0,-0.0,-0.0,-0.0,-1.0,2.0,1.0,0.0,2.0,1206.0,-2.9878464145585895
1.0,1.0,-1.0,0.0,0.0,0.0,-0.0,3.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1.0,-0.0,1.0,-1.0,0.0,-0.0,0.0,-0.0,-1.0,-1.0,1.0,0.0,5.0,151.0,-30.70875743985176
-2.0,1.0,-0.0,-1.0,-0.0,2.0,0.0,-1.0,1.0,0.0,0.0,-0.0,-1.0,1.0,0.0,2.0,-0.0,0.0,-1.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-0.0,-0.0,-1.0,1.0,0.0,-5.0,400.0,20.382449842989445
-1.0,1.0,3.0,-2.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,2.0,0.0,-0.0,-2.0,1.0,-0.0,-0.0,-0.0,-0.0,-2.0,1.0,0.0,-2.0,-364.0,36.07114797532559
-1.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,2.0,-0.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,1.0,0.0,-7.0,124.0,105.66839339017868
1.0,1.0,-1.0,2.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,1.0,-0.0,-1.0,1.0,2.0,0.0,1.0,-0.0,2.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0,-3.0,926.0,-26.60115328967571
