HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.974166778832352
-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-3.1547805899646537
-0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,-4.480127717455289
1.0,2.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,10.467851670931648
1.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,11.01924402191461
1.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,19.686325606107733
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.769236519199678
1.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,4.977034319096416
-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-3.9288418276967847
1.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,41.591331054149265
1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,5.447381754012213
-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.27543489908297
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4744038782610644
-0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,4.6757135668090575
1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,10.009086402779289
-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.8662895272875142
0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.13716281633271585
-0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4381582946740388
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.7654995703393093
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,5.139419682935794
0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.662673931794181
1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,6.111582280046562
0.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,4.161446513639924
-0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-3.0947952166588744
0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,3.401231925273404
-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-1.4840421264265111
1.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,5.707814415044288
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,16.9286273489516
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.6225567346120223
1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.08891709357543
-0.0,-0.0,1.0,-0.0,-1.0,-0.0,0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-1.33190932755551
0.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.027777465270604
1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,7.701260120123767
-0.0,1.0,-0.0,1.0,-1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-4.96285345129665
-0.0,-0.0,-0.0,2.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,2.0,-0.0,-0.0,-10.025000901447257
-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-3.765573068396545
-0.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2.72480610196394
-0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.5905080155618121
-0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-3.7668639834624984
-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.578107162981435
-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.4430240128561138
-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-1.0549545244186076
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.532415954324946
0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2109632938654897
0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,6.917339002267566
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,8.80627061796276
0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,2.765298017842965
0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.789469010691948
1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,10.71632751477105
-0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.7362298601164392
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,3.7867050396958803
-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,2.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.2379673322518026
1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,14.994805165365813
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,2.2844580438872693
0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,2.1642967724068054
1.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.298063265780023
-0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.87680027190505
1.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,19.921699156519736
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,4.179290112965262
0.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.6493794364995311
0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.8427111551318758
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,3.2702590219573335
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,8.96735983093826
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,2.23001941672675
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887780612784878
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.715034546741297
0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.1000041296711474
-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-1.8821442763195828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,4.5924419822358375
-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.691923785164804
0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,8.846654327351352
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4521441910845734
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,11.74514086366527
1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,33.883680351781464
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.77433574115769
0.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.4204372169280342
-0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0672531834952318
-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-1.3677144770983083
1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,10.073195839583285
0.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.3182793820484244
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.49557816335671634
-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.10842430326104135
-0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4180945352303434
0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,8.97523098048416
1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,2.88711205620147
-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7274508556623
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.8561211714024157
0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.497182961144187
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,2.133927690058705
1.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7712275589920097
0.0,0.0,1.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,2.7371992356502877
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9957592262915096
0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,4.774407775923043
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.846434611821269
-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,4.649533704555564
-0.0,1.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-1.2554352630760857
0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.07465597816813
-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.06906430144573285
1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,0.0,7.92576357229001
-0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-3.0072020626546334
-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.9205530460952381
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-1.4248626296845497
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,4.77249234651581
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-2.968150572960061
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,6.100158932486823
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5321941601073277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2360554705477185
0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,0.4128556103713707
1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,8.380611881839817
1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,4.964054194287243
0.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,3.186814656052618
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.00969632178998
-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.7925859528278292
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,7.308277998845142
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,15.33536705958366
1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,0.0,8.812791513399565
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.7355682588731967
1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,28.60125124785742
0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-1.1426820639029005
-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.1186033670800888
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,5.864375826326092
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,2.792063125953309
-0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-3.8097573853227114
-0.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-1.1038299708459376
-0.0,1.0,1.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-2.981727287854918
-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.27391280454299943
0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,3.578595161707662
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,17.93856971861671
0.0,-0.0,-0.0,1.0,2.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,2.0,-0.0,-0.0,5.366398504009487
-0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-3.703838938584116
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-2.628861850270757
1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,6.425587043682718
0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-1.4994808946775424
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,4.324320261074557
-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.5021131920838844
0.0,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.19645540994580868
-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.8536090791900812
-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,-2.6319346818968796
-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-2.527975587092548
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1516846078406324
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,1.5293111261559538
0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,4.234549306011552
0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.5530374353266816
0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-3.3829697529918006
-0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.4735433077931358
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.080812025954477
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5611125734693481
-0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-1.724613951544158
-0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-2.2160649971872015
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,2.9819311930962957
1.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.2014168920543657
0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.9780224730596556
-0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,1.545840685641173
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.5189609823677983
1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,6.653581609553686
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.575722762598108
-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.6136814026559301
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,20.421352515927378
-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-5.8689036280197895
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,7.103259277775781
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.11258127229482318
1.0,1.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,8.753613034729423
1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,6.785565021869108
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2167952455587825
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.899624552624356
1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,21.34865886871172
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,3.9388061329016746
0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,4.912999928729331
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.5658443424878647
-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,-1.0678709470197032
0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.7044543842703932
1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,14.203222329880678
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653610457889735
0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-2.697295474404737
-0.0,0.0,2.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,4.943589787223231
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,3.2754971469027345
1.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,2.571843138244306
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,-0.31082227113128946
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,6.562450219663402
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.8417502150502385
