wlt,ae,msca,ipc,lro,pra,awlf,wlpg,wlflt,rnb,wlur,cf,dfr,dpa,cwle,saa,ls,wlprop,cyc,disabledOptimizations,wls,lur,lus,ucts,cts,scyc,ivecyc,cse,ivesli,sde,rip,dl,ive,prfunr,wlsd,dr,wlsimp,phm,enabledOptimizations,rco,wlf,cp,uip,lir,extrema,saacyc,dcr,inl,srf,lao,vp,as,maxoptcyc,maxwlur,maxprfur,initwheap,maxae,maxlur,initmheap,performance
-3.0,1.0,2.0,-1.0,-1.0,-0.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,-2.0,1.0,1.0,-0.0,-1.0,0.0,1.0,-1.0,-1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,-0.0,1.0,0.0,-0.0,1.0,-1.0,0.0,0.0,0.0,2.0,-0.0,2.0,0.0,0.0,-0.0,-5.0,-15.0,-12.0,-1005.0,-32.0,27.0,7260.0,39.47256138548255
-0.0,-1.0,-1.0,1.0,0.0,-0.0,0.0,1.0,2.0,1.0,-0.0,3.0,0.0,0.0,1.0,-1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,2.0,-2.0,-2.0,-1.0,2.0,-1.0,1.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-3.0,1.0,1.0,-0.0,-0.0,1.0,-1.0,-0.0,-1.0,1.0,-0.0,-6.0,4.0,-9.0,-282.0,-22.0,17.0,6217.0,117.59212514013052
1.0,0.0,0.0,1.0,1.0,-0.0,-2.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,2.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0,-1.0,-0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-1.0,-0.0,-1.0,-1.0,0.0,0.0,1.0,-0.0,17.0,-12.0,7.0,-693.0,-32.0,6.0,24433.0,-55.062645461410284
-2.0,-1.0,-1.0,-1.0,-1.0,-0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,2.0,1.0,3.0,1.0,3.0,-1.0,-1.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-2.0,2.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-3.0,-2.0,-1.0,1.0,2.0,-0.0,0.0,0.0,-1.0,-0.0,-1.0,2.0,-68.0,15.0,21.0,-394.0,-6.0,-18.0,-3651.0,6.632940515875816
-0.0,1.0,-0.0,-1.0,1.0,-0.0,2.0,1.0,-0.0,-0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,-0.0,-0.0,-1.0,1.0,1.0,-0.0,-2.0,2.0,-1.0,1.0,0.0,-0.0,0.0,-1.0,-2.0,2.0,-0.0,-2.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,-1.0,2.0,-0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,28.0,3.0,34.0,650.0,-1.0,11.0,-21549.0,-54.114713940769434
0.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,-0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,3.0,2.0,-0.0,1.0,-1.0,-0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-1.0,-0.0,0.0,-3.0,0.0,2.0,-1.0,-2.0,1.0,-0.0,-0.0,-2.0,25.0,15.0,-1296.0,-7.0,9.0,12267.0,59.62219172716141
1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,2.0,-0.0,-1.0,-0.0,-2.0,-0.0,0.0,-0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-2.0,1.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,2.0,1.0,2.0,-0.0,0.0,-0.0,-0.0,-0.0,2.0,-0.0,0.0,16.0,8.0,3.0,-1332.0,-22.0,4.0,5379.0,-67.52631909027696
1.0,2.0,1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,-1.0,2.0,0.0,-0.0,-1.0,0.0,0.0,-1.0,-0.0,1.0,-2.0,-0.0,1.0,-0.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0.0,-0.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-2.0,-1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-3.0,-0.0,23.0,5.0,10.0,3005.0,-8.0,-7.0,7081.0,92.2168404981494
-1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,3.0,1.0,-1.0,-1.0,0.0,-0.0,-1.0,1.0,-0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-0.0,2.0,0.0,0.0,2.0,2.0,-0.0,1.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,-1.0,-0.0,-0.0,-2.0,0.0,3.0,-53.0,-20.0,1272.0,-10.0,-2.0,-22237.0,37.605432473123074
0.0,-0.0,-1.0,-0.0,-1.0,-0.0,0.0,2.0,0.0,1.0,-0.0,-3.0,-0.0,0.0,-2.0,-0.0,-0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-2.0,1.0,-1.0,-0.0,3.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,3.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,-28.0,-39.0,-242.0,8.0,0.0,-2426.0,144.62916722148657
1.0,-2.0,0.0,-1.0,-1.0,-0.0,1.0,0.0,1.0,-1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,2.0,1.0,-0.0,2.0,-1.0,0.0,-2.0,1.0,-1.0,0.0,-1.0,-0.0,-2.0,-0.0,1.0,-1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,1.0,1.0,37.0,20.0,18.0,254.0,15.0,-18.0,11505.0,46.98691538721323
1.0,-1.0,2.0,1.0,0.0,0.0,-1.0,-2.0,-2.0,-0.0,1.0,-0.0,-0.0,2.0,2.0,-1.0,0.0,-1.0,2.0,1.0,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,-1.0,-0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,0.0,0.0,-2.0,-1.0,-0.0,-0.0,9.0,-13.0,-40.0,631.0,11.0,10.0,16729.0,4.643236167728901
1.0,3.0,2.0,1.0,-0.0,-0.0,-2.0,-0.0,-2.0,1.0,-0.0,-2.0,-0.0,1.0,0.0,-1.0,-0.0,2.0,0.0,1.0,-2.0,-0.0,-2.0,3.0,2.0,-0.0,1.0,-1.0,1.0,1.0,-0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-2.0,-0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,-21.0,57.0,10.0,463.0,-7.0,10.0,-12589.0,-71.02210345491767
0.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,-0.0,-1.0,0.0,-0.0,-1.0,0.0,1.0,-2.0,2.0,1.0,0.0,-1.0,0.0,1.0,-2.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,1.0,3.0,-1.0,0.0,1.0,0.0,-13.0,41.0,-68.0,-1535.0,-34.0,12.0,1249.0,161.07887864112854
0.0,1.0,0.0,-1.0,1.0,0.0,1.0,-2.0,-0.0,2.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-1.0,1.0,1.0,3.0,1.0,-0.0,-0.0,0.0,0.0,-1.0,-3.0,0.0,-0.0,-0.0,-2.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-1.0,0.0,-3.0,-1.0,0.0,-0.0,1.0,0.0,1.0,-1.0,0.0,19.0,-4.0,10.0,2046.0,18.0,17.0,1810.0,13.117704825475812
-1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,2.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-1.0,0.0,3.0,-0.0,1.0,-0.0,-1.0,0.0,-1.0,2.0,2.0,-0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.0,-2.0,-2.0,0.0,-1.0,-1.0,-0.0,0.0,-3.0,-0.0,-8.0,59.0,-8.0,623.0,-14.0,-19.0,-1762.0,-142.99814906716347
1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-2.0,2.0,0.0,1.0,-1.0,-0.0,0.0,-1.0,1.0,0.0,-0.0,2.0,1.0,0.0,1.0,-1.0,-2.0,2.0,1.0,-0.0,1.0,-1.0,-0.0,0.0,-0.0,-1.0,-1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-1.0,-0.0,-1.0,1.0,0.0,-0.0,-1.0,2.0,-0.0,-1.0,0.0,0.0,-5.0,22.0,37.0,-2231.0,-11.0,-16.0,-4872.0,-21.005302937701344
0.0,1.0,-2.0,0.0,1.0,-0.0,3.0,1.0,-1.0,2.0,-1.0,-2.0,-0.0,0.0,-1.0,1.0,-0.0,-2.0,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-2.0,-1.0,-0.0,-1.0,0.0,-1.0,0.0,1.0,2.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-1.0,-0.0,0.0,-1.0,-0.0,2.0,-0.0,0.0,-0.0,-1.0,0.0,15.0,6.0,-14.0,2024.0,3.0,11.0,8311.0,89.97394532710314
-1.0,1.0,-1.0,1.0,2.0,0.0,-2.0,-0.0,-1.0,-0.0,-0.0,-1.0,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,1.0,0.0,-1.0,-0.0,1.0,-2.0,1.0,2.0,1.0,0.0,0.0,-1.0,0.0,2.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,1.0,2.0,-1.0,0.0,1.0,-2.0,0.0,-1.0,1.0,-0.0,-24.0,39.0,-16.0,-454.0,-3.0,3.0,-8888.0,69.21239448338747
0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-0.0,0.0,-1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-1.0,-2.0,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,-3.0,-21.0,11.0,992.0,-15.0,-22.0,9492.0,83.60362711548805
2.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-2.0,-0.0,-1.0,-2.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,-1.0,0.0,-3.0,-1.0,-1.0,-0.0,2.0,-1.0,-0.0,2.0,-2.0,0.0,1.0,-0.0,0.0,1.0,2.0,1.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-43.0,26.0,30.0,1089.0,5.0,-19.0,-6994.0,-17.75389999616891
-1.0,-0.0,1.0,1.0,-2.0,0.0,-1.0,-3.0,1.0,0.0,1.0,-1.0,-0.0,1.0,-2.0,-0.0,0.0,1.0,-2.0,1.0,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,-0.0,1.0,-1.0,1.0,-0.0,-0.0,3.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,2.0,3.0,0.0,-0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,4.0,-17.0,-37.0,-946.0,4.0,-16.0,31946.0,-47.456774201244116
1.0,-0.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-1.0,1.0,1.0,0.0,-0.0,1.0,-1.0,-0.0,2.0,0.0,-3.0,1.0,-0.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-1.0,-2.0,-0.0,1.0,-0.0,0.0,1.0,0.0,-1.0,1.0,4.0,-3.0,26.0,-1.0,-2304.0,2.0,-10.0,20386.0,42.10752014443278
-1.0,0.0,1.0,1.0,-2.0,0.0,1.0,3.0,-0.0,-2.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0,1.0,1.0,-0.0,3.0,0.0,0.0,1.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-2.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,2.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-0.0,-33.0,4.0,-6.0,2081.0,-3.0,18.0,13671.0,-131.374041557312
-0.0,0.0,1.0,2.0,0.0,-0.0,-2.0,-0.0,-0.0,2.0,-0.0,-1.0,1.0,-0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-0.0,2.0,2.0,-2.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-2.0,2.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-2.0,0.0,1.0,-0.0,-1.0,-0.0,-2.0,0.0,-2.0,2.0,1.0,1.0,50.0,-18.0,2.0,1448.0,-7.0,-11.0,22510.0,-140.5303188636899
0.0,-0.0,1.0,-1.0,1.0,-0.0,1.0,-0.0,-0.0,-2.0,1.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,2.0,-0.0,0.0,1.0,-0.0,2.0,-1.0,-3.0,3.0,2.0,-1.0,-0.0,-2.0,1.0,0.0,-0.0,2.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,-0.0,-3.0,2.0,-0.0,2.0,-0.0,-0.0,15.0,-39.0,27.0,1513.0,6.0,14.0,21094.0,-150.88794077187777
-1.0,0.0,0.0,-0.0,-1.0,-0.0,2.0,-1.0,1.0,0.0,2.0,1.0,-0.0,0.0,-1.0,-1.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-0.0,-2.0,-0.0,-0.0,-1.0,2.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,0.0,-1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,32.0,-50.0,-16.0,299.0,6.0,1.0,-4249.0,31.749219382181764
-2.0,-1.0,-0.0,-2.0,-0.0,0.0,3.0,2.0,1.0,1.0,-0.0,2.0,-0.0,0.0,-0.0,-1.0,-0.0,-2.0,-1.0,-0.0,-1.0,-1.0,-0.0,2.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.0,2.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-2.0,-0.0,-0.0,1.0,1.0,-0.0,-1.0,0.0,46.0,-25.0,-19.0,2031.0,2.0,1.0,-14788.0,4.790015408303589
1.0,3.0,-0.0,2.0,-0.0,0.0,1.0,-0.0,2.0,3.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,-0.0,1.0,1.0,1.0,-1.0,-0.0,-1.0,0.0,-3.0,-0.0,-2.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-1.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-2.0,1.0,-1.0,3.0,-0.0,-0.0,-2.0,-0.0,-24.0,-51.0,43.0,-1672.0,10.0,14.0,-3364.0,10.76075492426753
0.0,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,1.0,1.0,-0.0,-2.0,1.0,0.0,0.0,0.0,-0.0,1.0,-2.0,2.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,-2.0,1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,0.0,1.0,1.0,-0.0,-1.0,1.0,0.0,1.0,-1.0,-0.0,-0.0,0.0,0.0,8.0,15.0,7.0,1134.0,0.0,-7.0,18883.0,37.43602818623185
2.0,-0.0,-0.0,0.0,1.0,0.0,3.0,-3.0,0.0,0.0,-0.0,-1.0,0.0,-0.0,-1.0,0.0,3.0,-1.0,1.0,1.0,-0.0,1.0,1.0,0.0,-2.0,2.0,-0.0,1.0,-0.0,-1.0,-1.0,-0.0,-1.0,-3.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,2.0,0.0,0.0,-2.0,-1.0,-0.0,2.0,-1.0,-1.0,-0.0,-2.0,1.0,68.0,-8.0,-41.0,-379.0,-19.0,10.0,-5907.0,100.65515594929457
1.0,-1.0,-2.0,2.0,-0.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-1.0,-0.0,1.0,1.0,-0.0,-1.0,-1.0,-2.0,2.0,3.0,-2.0,-2.0,1.0,0.0,-2.0,2.0,-0.0,0.0,0.0,1.0,-1.0,-0.0,-2.0,1.0,-0.0,-0.0,2.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,1.0,-17.0,17.0,13.0,603.0,10.0,-8.0,2826.0,-36.091558922082186
2.0,-1.0,-1.0,-2.0,1.0,0.0,-2.0,3.0,-2.0,2.0,-0.0,-2.0,0.0,-0.0,-0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,-1.0,-0.0,-2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-0.0,-1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,2.0,0.0,1.0,-0.0,0.0,-2.0,2.0,-1.0,-2.0,-0.0,0.0,56.0,12.0,47.0,-121.0,0.0,17.0,23495.0,-99.230209864676
-1.0,-1.0,0.0,0.0,-0.0,-0.0,-1.0,-1.0,0.0,-0.0,-1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,2.0,1.0,2.0,1.0,-2.0,3.0,1.0,1.0,0.0,1.0,4.0,-1.0,1.0,-1.0,0.0,-0.0,-1.0,0.0,1.0,-0.0,-0.0,1.0,0.0,-2.0,0.0,-0.0,2.0,-2.0,-0.0,-0.0,-1.0,-0.0,-2.0,-1.0,0.0,-24.0,-3.0,18.0,-1450.0,-3.0,2.0,2043.0,3.095938415499404
0.0,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,-2.0,-0.0,2.0,1.0,-1.0,-0.0,1.0,-1.0,0.0,-2.0,1.0,-2.0,0.0,1.0,0.0,0.0,-0.0,-2.0,0.0,-0.0,-0.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0,-1.0,1.0,0.0,-1.0,-0.0,-1.0,-1.0,1.0,-0.0,-42.0,-6.0,-58.0,-1226.0,3.0,8.0,1869.0,-130.9701596274972
-0.0,1.0,-0.0,3.0,1.0,0.0,-0.0,-1.0,0.0,-0.0,2.0,0.0,0.0,-0.0,-2.0,-3.0,-0.0,-1.0,2.0,1.0,-1.0,-1.0,-0.0,1.0,-0.0,-2.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-2.0,2.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,2.0,-2.0,-1.0,0.0,0.0,0.0,2.0,1.0,-2.0,2.0,0.0,-13.0,1.0,4.0,1510.0,-6.0,6.0,25171.0,46.1343809813261
1.0,-2.0,-0.0,0.0,-1.0,-0.0,-0.0,1.0,2.0,-0.0,2.0,-0.0,0.0,0.0,-0.0,-2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,-0.0,-1.0,1.0,-2.0,1.0,-1.0,-1.0,-0.0,-0.0,2.0,-2.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,-0.0,0.0,-8.0,7.0,-3.0,770.0,-6.0,-15.0,6194.0,30.49659593217075
-1.0,-1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,2.0,-2.0,-2.0,0.0,1.0,1.0,-1.0,-0.0,2.0,-2.0,1.0,2.0,1.0,-0.0,-0.0,-1.0,1.0,1.0,-1.0,-0.0,1.0,1.0,0.0,-0.0,-1.0,-0.0,-0.0,-0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,-1.0,-0.0,-1.0,-1.0,-0.0,41.0,40.0,-8.0,-670.0,9.0,-5.0,-5503.0,-18.231704543344676
-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,-2.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,-2.0,-1.0,-0.0,0.0,-1.0,-0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-1.0,-0.0,-0.0,-2.0,-1.0,0.0,0.0,2.0,2.0,-0.0,-0.0,0.0,8.0,-8.0,-17.0,-1818.0,21.0,19.0,-27309.0,24.159283073619008
2.0,0.0,0.0,-1.0,-1.0,-0.0,3.0,-1.0,-0.0,-1.0,-1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-2.0,-1.0,1.0,-0.0,-1.0,3.0,-2.0,-0.0,2.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,2.0,-0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-3.0,1.0,2.0,0.0,0.0,1.0,-3.0,-1.0,-1.0,-0.0,0.0,-21.0,-2.0,46.0,-466.0,4.0,-8.0,11671.0,8.395714338868856
-1.0,3.0,-0.0,-3.0,0.0,0.0,0.0,0.0,-1.0,2.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,1.0,-1.0,1.0,-1.0,3.0,-3.0,1.0,0.0,2.0,-1.0,2.0,2.0,-0.0,-1.0,-0.0,2.0,-1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,-1.0,-2.0,0.0,-1.0,-0.0,2.0,-1.0,1.0,0.0,-1.0,1.0,-51.0,9.0,5.0,996.0,-1.0,11.0,421.0,137.5553339421749
0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-0.0,2.0,1.0,-3.0,0.0,2.0,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-0.0,2.0,0.0,1.0,-3.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-1.0,-0.0,1.0,-1.0,-1.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-11.0,-4.0,11.0,-1867.0,-1.0,3.0,-13286.0,51.22450605407357
-3.0,1.0,1.0,3.0,-1.0,0.0,1.0,-0.0,0.0,-1.0,1.0,-0.0,-0.0,2.0,-1.0,-0.0,-0.0,-2.0,-0.0,1.0,-2.0,-0.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.0,1.0,0.0,0.0,2.0,-0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,2.0,1.0,-1.0,0.0,3.0,0.0,1.0,-1.0,1.0,0.0,-34.0,19.0,-23.0,1032.0,-13.0,9.0,-5921.0,139.76306398957968
-0.0,-0.0,-1.0,-1.0,2.0,0.0,1.0,-2.0,-2.0,2.0,1.0,-1.0,0.0,-0.0,1.0,-2.0,-0.0,2.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,-0.0,1.0,-1.0,1.0,-1.0,-0.0,-2.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-1.0,-1.0,1.0,-0.0,-0.0,0.0,-2.0,-6.0,21.0,-219.0,-12.0,-10.0,-5183.0,146.06290700286627
2.0,0.0,-2.0,1.0,-3.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,-0.0,0.0,-1.0,-4.0,-0.0,1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,-0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-1.0,1.0,2.0,-0.0,1.0,0.0,2.0,-1.0,-0.0,1.0,-1.0,0.0,53.0,-7.0,-17.0,-1006.0,-7.0,4.0,17825.0,134.3468522131443
-0.0,1.0,2.0,1.0,-1.0,0.0,-2.0,-1.0,2.0,0.0,1.0,0.0,-0.0,0.0,-3.0,1.0,-0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-0.0,2.0,0.0,-2.0,-1.0,2.0,2.0,-1.0,0.0,-3.0,2.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,-0.0,-3.0,1.0,-0.0,15.0,-26.0,-13.0,761.0,-1.0,-13.0,2051.0,122.64536983519793
2.0,1.0,-1.0,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,-0.0,1.0,-2.0,1.0,0.0,-1.0,0.0,3.0,-1.0,0.0,-1.0,-1.0,-2.0,1.0,-2.0,0.0,-0.0,2.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.0,-2.0,-0.0,-0.0,-0.0,1.0,1.0,-1.0,0.0,-0.0,32.0,-14.0,55.0,162.0,-14.0,21.0,7117.0,-2.483066974207759
1.0,-2.0,1.0,0.0,-1.0,0.0,1.0,-2.0,-0.0,-0.0,-1.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,2.0,1.0,0.0,-1.0,2.0,-0.0,1.0,1.0,2.0,-0.0,2.0,-1.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-1.0,-2.0,-1.0,-1.0,0.0,1.0,-0.0,1.0,-2.0,-0.0,0.0,19.0,-24.0,18.0,-255.0,8.0,16.0,24360.0,37.915857216343284
0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-2.0,1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.0,-2.0,0.0,-2.0,1.0,-0.0,-1.0,0.0,2.0,1.0,1.0,1.0,-3.0,-33.0,24.0,1698.0,-18.0,5.0,-14491.0,-19.16178655065596
1.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,0.0,2.0,-1.0,-1.0,-0.0,-0.0,0.0,-2.0,-1.0,1.0,2.0,-0.0,2.0,1.0,-3.0,1.0,1.0,2.0,-0.0,2.0,-1.0,-1.0,1.0,-0.0,0.0,3.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-3.0,1.0,-1.0,-0.0,-0.0,-2.0,-3.0,-1.0,-0.0,1.0,1.0,2.0,-10.0,-974.0,3.0,-1.0,7789.0,-71.17892599105835
